month,month_index,region,therapy,observed_sales_units,latent_demand_units,unmet_demand_units,new_starts,active_patients_end,patient_months,supply_constrained,supply_fill_rate,supply_known_from_month,market_regime,launch_month,launch_known_from_month,therapy_launched,access_rate_truth,access_regime,access_known_from_month,population,new_diagnosed_nsclc_cases,new_metastatic_diagnoses,epidemiology_regime,epidemiology_known_from_month,eligible_new_1l_patient_pool,eligible_initial_active_pool,competitor_overlap_pressure_truth,competitor_overlap_known_from_month
2018-02-01,50,North,Therapy A,293.9588078165845,293.9588078165845,0.0,22.030593459618967,270.44210319125773,293.9588078165845,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11226320.515651638,441.9381399992712,211.78453652776813,baseline,1,63.53536095833044,0.0,0.68,12.0
2018-03-01,51,North,Therapy A,292.44628907599224,292.44628907599224,0.0,22.00418588473452,269.0505859499129,292.44628907599224,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11230987.46374168,442.1218602445209,211.8725785034868,baseline,1,63.56177355104604,0.0,0.68,12.0
2018-04-01,52,North,Therapy A,291.0340443384713,291.0340443384713,0.0,21.98345838855841,267.7513207913936,291.0340443384713,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11235656.351951323,442.30565686500375,211.9606570795617,baseline,1,63.58819712386851,0.0,0.68,12.0
2018-05-01,53,North,Therapy A,289.7188447852493,289.7188447852493,0.0,21.96752399385573,266.54133720242936,289.7188447852493,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11240327.181087105,442.48952989247016,212.0487722712082,baseline,1,63.61463168136246,0.0,0.68,12.0
2018-06-01,54,North,Therapy A,288.4969651152386,288.4969651152386,0.0,21.955627912809213,265.4172079060195,288.4969651152386,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11244999.95195589,442.6734793586836,212.13692409364788,baseline,1,63.64107722809436,0.0,0.68,12.0
2018-07-01,55,North,Therapy A,287.36433770741945,287.36433770741945,0.0,21.947129801399942,264.3751906908259,287.36433770741945,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11249674.665364897,442.8575052954208,212.2251125621088,baseline,1,63.66753376863262,0.0,0.68,12.0
2018-08-01,56,North,Therapy A,286.3166784707772,286.3166784707772,0.0,21.941487779951306,263.41134419311504,286.3166784707772,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11254351.32212166,443.04160773447177,212.31333769182515,baseline,1,63.69400130754754,0.0,0.68,12.0
2018-09-01,57,North,Therapy A,285.3495884488814,285.3495884488814,0.0,21.938244255766357,262.52162137297086,285.3495884488814,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11259029.92303406,443.2257867076396,212.4015994980376,baseline,1,63.72047984941127,0.0,0.68,12.0
2018-10-01,58,North,Therapy A,284.4586348609684,284.4586348609684,0.0,21.937013487997564,261.7019440720909,284.4586348609684,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11263710.468910314,443.4100422467407,212.48989799599312,baseline,1,63.74696939879793,0.0,0.68,12.0
2018-11-01,59,North,Therapy A,283.6394148505988,283.6394148505988,0.0,21.9374707785078,260.94826166255086,283.6394148505988,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11268392.96055897,443.5943743836046,212.578233200945,baseline,1,63.77346996028349,0.0,0.68,12.0
2018-12-01,60,North,Therapy A,282.88760480582704,282.88760480582704,0.0,21.93934314327615,260.2565964213609,282.88760480582704,0,1.0,,b_launch_growth,1,1,True,0.74,baseline,1.0,11273077.398788914,443.7787831500741,212.6666051281529,baseline,1,63.79998153844586,0.0,0.68,12.0
2019-01-01,61,North,Therapy A,282.1989977291983,282.1989977291983,0.0,21.942401307837446,259.62307791086243,282.1989977291983,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11277763.784409368,443.9632685780054,212.7550137928828,baseline,1,63.82650413786484,0.0,0.68,12.0
2019-02-01,62,North,Therapy A,281.5695307816779,281.5695307816779,0.0,21.94645287081545,259.04396831914363,281.5695307816779,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11282452.118229896,444.1478306992677,212.84345921040705,baseline,1,63.8530377631221,0.0,0.68,12.0
2019-03-01,63,North,Therapy A,280.99530480638657,280.99530480638657,0.0,21.951336487242948,258.51568042187563,280.99530480638657,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11287142.401060386,444.3324695457435,212.93194139600425,baseline,1,63.87958241880127,0.0,0.68,12.0
2019-04-01,64,North,Therapy A,280.47259735679023,280.47259735679023,0.0,21.956916934914627,258.034789568247,280.47259735679023,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11291834.63371108,444.5171851493288,213.02046036495955,baseline,1,63.90613810948786,0.0,0.68,12.0
2019-05-01,65,North,Therapy A,279.9978705086392,279.9978705086392,0.0,21.963080940392235,257.59804086794804,279.9978705086392,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11296528.816992538,444.7019775419325,213.10901613256425,baseline,1,63.93270483976927,0.0,0.68,12.0
2019-06-01,66,North,Therapy A,279.5677745230639,279.5677745230639,0.0,21.969733655115856,257.2023525612188,279.5677745230639,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11301224.951715669,444.886846755477,213.19760871411611,baseline,1,63.95928261423484,0.0,0.68,12.0
2019-07-01,67,North,Therapy A,279.1791482467478,279.1791482467478,0.0,21.976795685529,256.84481638700794,279.1791482467478,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11305923.03869172,445.071792821898,213.28623812491932,baseline,1,63.9858714374758,0.0,0.68,12.0
2019-08-01,68,North,Therapy A,278.8290169807196,278.8290169807196,0.0,21.98420059371161,256.52269562226195,278.8290169807196,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11310623.078732269,445.2568157731442,213.37490438028428,baseline,1,64.01247131408527,0.0,0.68,12.0
2019-09-01,69,North,Therapy A,278.5145884187454,278.5145884187454,0.0,21.991892796483437,256.2334213452458,278.5145884187454,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11315325.072649231,445.4419156411778,213.46360749552773,baseline,1,64.03908224865832,0.0,0.68,12.0
2019-10-01,70,North,Therapy A,278.23324714644025,278.23324714644025,0.0,21.999825801194447,255.97458737472505,278.23324714644025,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11320029.021254864,445.6270924579743,213.55234748597303,baseline,1,64.0657042457919,0.0,0.68,12.0
2019-11-01,71,North,Therapy A,277.98254810018614,277.98254810018614,0.0,22.007960725461118,255.74394425217125,277.98254810018614,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11324734.925361764,445.8123462555225,213.6411243669497,baseline,1,64.0923373100849,0.0,0.68,12.0
2019-12-01,72,North,Therapy A,277.76020930816685,277.76020930816685,0.0,22.01626505599561,255.5393925635135,277.76020930816685,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11329442.785782857,445.9976770658244,213.72993815379365,baseline,1,64.11898144613808,0.0,0.68,12.0
2020-01-01,73,North,Therapy A,277.56410417201414,277.56410417201414,0.0,22.024711608500613,255.358975838253,277.56410417201414,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11334152.603331417,446.1830849208953,213.81878886184717,baseline,1,64.14563665855414,0.0,0.68,12.0
2020-02-01,74,North,Therapy A,277.3922534947229,277.3922534947229,0.0,22.03327765646991,255.2008732151451,277.3922534947229,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11338864.378821043,446.3685698527639,213.907676506459,baseline,1,64.1723029519377,0.0,0.68,12.0
2020-03-01,75,North,Therapy A,277.2428174168983,277.2428174168983,0.0,22.041944201753168,255.0633920235464,277.2428174168983,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11343578.113065686,446.554131893472,213.99660110298416,baseline,1,64.19898033089524,0.0,0.68,12.0
2020-04-01,76,North,Therapy A,277.11408738756364,277.11408738756364,0.0,22.050695364017248,254.9449603965585,277.11408738756364,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11348293.806879632,446.73977107507534,214.08556266678428,baseline,1,64.22566880003528,0.0,0.68,12.0
2020-05-01,77,North,Therapy A,277.00447826642244,277.00447826642244,0.0,22.05951786986389,254.84412000510864,277.00447826642244,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11353011.461077496,446.925487429642,214.174561213227,baseline,1,64.2523683639681,0.0,0.68,12.0
2020-06-01,78,North,Therapy A,276.91252063054367,276.91252063054367,0.0,22.06840062543505,254.75951898010015,276.91252063054367,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11357731.076474246,447.1112809892544,214.26359675768668,baseline,1,64.279079027306,0.0,0.68,12.0
2020-07-01,79,North,Therapy A,276.83685333903054,276.83685333903054,0.0,22.07733435893035,254.6899050719081,276.83685333903054,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11362452.653885176,447.29715178600736,214.3526693155439,baseline,1,64.30580079466317,0.0,0.68,12.0
2020-08-01,80,North,Therapy A,276.77621639355635,276.77621639355635,0.0,22.086311321648232,254.63411908207183,276.77621639355635,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11367176.194125928,447.4830998520098,214.4417789021857,baseline,1,64.33253367065569,0.0,0.68,12.0
2020-09-01,81,North,Therapy A,276.7294441200749,276.7294441200749,0.0,22.09532503800305,254.5910885904689,276.7294441200749,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11371901.698012477,447.6691252193836,214.53092553300536,baseline,1,64.35927765990161,0.0,0.68,12.0
2020-10-01,82,North,Therapy A,276.69545868698674,276.69545868698674,0.0,22.10437009651786,254.5598219920278,276.69545868698674,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11376629.166361136,447.85522792026416,214.6201092234029,baseline,1,64.38603276702086,0.0,0.68,12.0
2020-11-01,83,North,Therapy A,276.6732639671204,276.6732639671204,0.0,22.11344197509261,254.5394028497508,276.6732639671204,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11381358.59998857,448.0414079868,214.7093299887844,baseline,1,64.41279899663532,0.0,0.68,12.0
2020-12-01,84,North,Therapy A,276.66193974468894,276.66193974468894,0.0,22.12253689493815,254.52898456511383,276.66193974468894,0,1.0,,access_expansion,1,1,True,0.74,baseline,1.0,11386089.999711769,448.2276654511534,214.79858784456252,baseline,1,64.43957635336876,0.0,0.68,12.0
2021-01-01,85,North,Therapy A,275.38874649392494,275.38874649392494,0.0,20.859761928811107,253.3576467744109,275.38874649392494,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11390823.366348073,448.4140003454997,214.88788280615637,baseline,1,64.4663648418469,0.0,1.33,78.0
2021-02-01,86,North,Therapy A,274.0250056901898,274.0250056901898,0.0,20.66735891577889,252.1030052349746,274.0250056901898,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11395558.700715149,448.6004127020277,214.97721488899128,baseline,1,64.49316446669738,0.0,1.33,78.0
2021-03-01,87,North,Therapy A,272.55483267690903,272.55483267690903,0.0,20.451827441934416,250.7504460627563,272.55483267690903,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11400296.003631016,448.78690255293947,215.06658410849911,baseline,1,64.51997523254973,0.0,1.33,78.0
2021-04-01,88,North,Therapy A,270.96366128273587,270.96366128273587,0.0,20.21321521997956,249.286568380117,270.96366128273587,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11405035.27591403,448.9734699304507,215.1559904801182,baseline,1,64.54679714403545,0.0,1.33,78.0
2021-05-01,89,North,Therapy A,269.2389662938929,269.2389662938929,0.0,19.952397913775886,247.69984899038144,269.2389662938929,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11409776.518382885,449.1601148667903,215.2454340192932,baseline,1,64.57363020578795,0.0,1.33,78.0
2021-06-01,90,North,Therapy A,267.3710383548842,267.3710383548842,0.0,19.67118936450275,245.98135528649345,267.3710383548842,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11414519.731856618,449.34683739420063,215.33491474147516,baseline,1,64.60047442244253,0.0,1.33,78.0
2021-07-01,91,North,Therapy A,265.3537415974552,265.3537415974552,0.0,19.372386310961748,244.1254422696588,265.3537415974552,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11419264.917154605,449.5336375449374,215.4244326621216,baseline,1,64.62732979863648,0.0,1.33,78.0
2021-08-01,92,North,Therapy A,263.1851681038736,263.1851681038736,0.0,19.05972583421476,242.1303546555637,263.1851681038736,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11424012.075096557,449.72051535126974,215.5139877966965,baseline,1,64.65419633900895,0.0,1.33,78.0
2021-09-01,93,North,Therapy A,260.8680990156124,260.8680990156124,0.0,18.737744360048666,239.99865109436337,260.8680990156124,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11428761.206502536,449.9074708454804,215.60358016067036,baseline,1,64.6810740482011,0.0,1.33,78.0
2021-10-01,94,North,Therapy A,258.4101940445102,258.4101940445102,0.0,18.411542950146828,237.7373785209494,258.4101940445102,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11433512.31219294,450.09450405986536,215.69320976951985,baseline,1,64.70796293085596,0.0,1.33,78.0
2021-11-01,95,North,Therapy A,255.8238599455364,255.8238599455364,0.0,18.08648142458699,235.35795114989347,255.8238599455364,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11438265.392988512,450.281615026734,215.7828766387283,baseline,1,64.73486299161848,0.0,1.33,78.0
2021-12-01,96,North,Therapy A,253.1257898973384,253.1257898973384,0.0,17.767838747444948,232.87572670555136,253.1257898973384,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11443020.449710326,450.4688037784092,215.8725807837853,baseline,1,64.7617742351356,0.0,1.33,78.0
2022-01-01,97,North,Therapy A,250.33621120679348,250.33621120679348,0.0,17.460484501242128,230.30931431025,250.33621120679348,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11447777.483179811,450.6560703472273,215.9623222201872,baseline,1,64.78869666605615,0.0,1.33,78.0
2022-02-01,98,North,Therapy A,247.47791808076008,247.47791808076008,0.0,17.168603770510096,227.6796846342993,247.47791808076008,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11452536.494218722,450.8434147655377,216.05210096343615,baseline,1,64.81563028903085,0.0,1.33,78.0
2022-03-01,99,North,Therapy A,244.5751908189065,244.5751908189065,0.0,16.89550618460722,225.009175553394,244.5751908189065,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11457297.483649168,451.0308370657041,216.1419170290416,baseline,1,64.84257510871248,0.0,1.33,78.0
2022-04-01,100,North,Therapy A,241.6527084824983,241.6527084824983,0.0,16.64353292910434,222.32049180389845,241.6527084824983,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11462060.4522936,451.2183372801029,216.23177043251877,baseline,1,64.86953112975561,0.0,1.33,78.0
2022-05-01,101,North,Therapy A,238.7345499738536,238.7345499738536,0.0,16.41405816995516,219.6357859759453,238.7345499738536,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11466825.4009748,451.4059154411242,216.3216611893896,baseline,1,64.89649835681688,0.0,1.33,78.0
2022-06-01,102,North,Therapy A,235.84335378665216,235.84335378665216,0.0,16.207567810706852,216.97588548372,235.84335378665216,0,1.0,,overlapping_competitor_launch,1,1,True,0.74,baseline,1.0,11471592.3305159,451.5935715811715,216.41158931518245,baseline,1,64.92347679455473,0.0,1.33,78.0
2022-07-01,103,North,Therapy A,232.9996765827448,232.9996765827448,0.0,16.0237910990248,207.36971215864287,232.9996765827448,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11476361.241740374,451.781305732662,216.50155482543212,baseline,1,64.95046644762964,0.0,1.33,78.0
2022-08-01,104,North,Therapy A,223.23157152761723,223.23157152761723,0.0,15.861859368974372,198.6760986595793,223.23157152761723,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11481132.135472037,451.969117928026,216.59155773567997,baseline,1,64.97746732070398,0.0,1.33,78.0
2022-09-01,105,North,Therapy A,214.3965682735284,214.3965682735284,0.0,15.720469613949058,190.81294576344027,214.3965682735284,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11485905.012535049,452.1570081997079,216.6815980614737,baseline,1,65.00447941844212,0.0,1.33,78.0
2022-10-01,106,North,Therapy A,206.41098224021752,206.41098224021752,0.0,15.598036476777263,183.7057741937936,206.41098224021752,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11490679.873753903,452.3449765801647,216.77167581836744,baseline,1,65.03150274551022,0.0,1.33,78.0
2022-11-01,107,North,Therapy A,199.19859685452303,199.19859685452303,0.0,15.49282266072943,177.2867512005255,199.19859685452303,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11495456.719953451,452.5330231018676,216.8617910219219,baseline,1,65.05853730657657,0.0,1.33,78.0
2022-12-01,108,North,Therapy A,192.689794579792,192.689794579792,0.0,15.403043379266544,171.4939171760149,192.689794579792,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11500235.551958878,452.7211477973012,216.95194368770424,baseline,1,65.08558310631128,0.0,1.33,78.0
2023-01-01,109,North,Therapy A,186.8208618159898,186.8208618159898,0.0,15.326944639974904,166.2705670162309,186.8208618159898,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11505016.370595708,452.9093506989633,217.04213383128808,baseline,1,65.11264014938641,0.0,1.33,78.0
2023-02-01,110,North,Therapy A,181.5334248232444,181.5334248232444,0.0,15.262857807013472,161.56474809268747,181.5334248232444,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11509799.176689817,453.0976318393654,217.13236146825335,baseline,1,65.13970844047601,0.0,1.33,78.0
2023-03-01,111,North,Therapy A,176.773982325714,176.773982325714,0.0,15.209234233026525,157.32884426988545,176.773982325714,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11514583.971067414,453.28599125103256,217.2226266141868,baseline,1,65.16678798425603,0.0,1.33,78.0
2023-04-01,112,North,Therapy A,172.49350841705774,172.49350841705774,0.0,15.164664147172276,153.51922249118138,172.49350841705774,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11519370.754555063,453.4744289665033,217.3129292846813,baseline,1,65.1938787854044,0.0,1.33,78.0
2023-05-01,113,North,Therapy A,168.6471062705968,168.6471062705968,0.0,15.127883779415424,150.09592458083114,168.6471062705968,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11524159.52797967,453.6629450183297,217.4032694953365,baseline,1,65.22098084860095,0.0,1.33,78.0
2023-06-01,114,North,Therapy A,165.19369875636772,165.19369875636772,0.0,15.097774175536577,147.02239189316728,165.19369875636772,0,1.0,,persistence_change,1,1,True,0.74,baseline,1.0,11528950.292168476,453.85153943907727,217.49364726175835,baseline,1,65.2480941785275,0.0,1.33,78.0
2023-07-01,115,North,Therapy A,163.9045489467788,163.9045489467788,0.0,16.88215705361152,145.8750485626331,163.9045489467788,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11533743.047949074,508.5250377326844,243.69415011150647,epidemiology_change,109,73.10824503345194,0.0,1.33,78.0
2023-08-01,116,North,Therapy A,162.73527329284428,162.73527329284428,0.0,16.860224730211186,144.8343932306314,162.73527329284428,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11538537.796149395,508.7364391397861,243.79545738728137,epidemiology_change,109,73.1386372161844,0.0,1.33,78.0
2023-09-01,117,North,Therapy A,161.67727863365644,161.67727863365644,0.0,16.842885403025033,143.89277798395423,161.67727863365644,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11543334.53759772,508.9479284295911,243.8968067779948,epidemiology_change,109,73.16904203339843,0.0,1.33,78.0
2023-10-01,118,North,Therapy A,160.72220884750274,160.72220884750274,0.0,16.829430863548502,143.04276587427745,160.72220884750274,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11548133.273122674,509.1595056386334,243.9981983011544,epidemiology_change,109,73.19945949034633,0.0,1.33,78.0
2023-11-01,119,North,Therapy A,159.86202160614846,159.86202160614846,0.0,16.819255731871007,142.27719922947213,159.86202160614846,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11552934.00355322,509.3711708034623,244.09963197427533,epidemiology_change,109,73.2298895922826,0.0,1.33,78.0
2023-12-01,120,North,Therapy A,159.08904372242878,159.08904372242878,0.0,16.81184449295665,141.5892489129616,159.08904372242878,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11557736.729718672,509.5829239606423,244.20110781487995,epidemiology_change,109,73.26033234446398,0.0,1.33,78.0
2024-01-01,121,North,Therapy A,158.39600845411098,158.39600845411098,0.0,16.80675954114938,140.97244752415878,158.39600845411098,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11562541.452448685,509.7947651467531,244.30262584049785,epidemiology_change,109,73.29078775214934,0.0,1.33,78.0
2024-02-01,122,North,Therapy A,157.77607790329125,157.77607790329125,0.0,16.803630379132475,140.4207093339292,157.77607790329125,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11567348.17257326,510.0066943983897,244.404186068666,epidemiology_change,109,73.32125582059979,0.0,1.33,78.0
2024-03-01,123,North,Therapy A,157.222853344152,157.222853344152,0.0,16.80214401022276,139.92833947629526,157.222853344152,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11572156.89092275,510.2187117521623,244.50578851692865,epidemiology_change,109,73.35173655507859,0.0,1.33,78.0
2024-04-01,124,North,Therapy A,156.73037597029125,156.73037597029125,0.0,16.802036493995992,139.4900346135592,156.73037597029125,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11576967.60832784,510.4308172446962,244.6074332028373,epidemiology_change,109,73.38222996085119,0.0,1.33,78.0
2024-05-01,125,North,Therapy A,156.2931202074777,156.2931202074777,0.0,16.803085593918485,139.10087698465514,156.2931202074777,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11581780.325619567,510.643010912632,244.7091201439508,epidemiology_change,109,73.41273604318523,0.0,1.33,78.0
2024-06-01,126,North,Therapy A,155.90598140816817,155.90598140816817,0.0,16.805104423513026,138.7563234532697,155.90598140816817,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11586595.043629318,510.8552927926255,244.8108493578352,epidemiology_change,109,73.44325480735056,0.0,1.33,78.0
2024-07-01,127,North,Therapy A,155.56425944162842,155.56425944162842,0.0,16.80793598835874,138.45219090304928,155.56425944162842,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11591411.763188817,511.0676629213476,244.91262086206396,epidemiology_change,109,73.47378625861917,0.0,1.33,78.0
2024-08-01,128,North,Therapy A,155.26363942342314,155.26363942342314,0.0,16.811448520373855,138.1846390868466,155.26363942342314,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11596230.48513014,511.280121335485,245.01443467421777,epidemiology_change,109,73.50433040226532,0.0,1.33,78.0
2024-09-01,129,North,Therapy A,155.000170591984,155.000170591984,0.0,16.815531505137372,137.95015182686575,155.000170591984,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11601051.21028571,511.4926680717392,245.1162908118848,epidemiology_change,109,73.53488724356544,0.0,1.33,78.0
2024-10-01,130,North,Therapy A,154.77024413711126,154.77024413711126,0.0,16.82009231024551,137.74551728202903,154.77024413711126,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11605873.939488284,511.70530316682647,245.21818929266013,epidemiology_change,109,73.56545678779804,0.0,1.33,78.0
2024-11-01,131,North,Therapy A,154.57057061340006,154.57057061340006,0.0,16.82505333137104,137.56780784592607,154.57057061340006,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11610698.673570983,511.9180266574795,245.3201301341467,epidemiology_change,109,73.59603904024401,0.0,1.33,78.0
2024-12-01,132,North,Therapy A,154.39815742774508,154.39815742774508,0.0,16.830349581819007,137.4143601106931,154.39815742774508,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11615525.413367262,512.1308385804455,245.42211335395436,epidemiology_change,109,73.6266340061863,0.0,1.33,78.0
2025-01-01,133,North,Therapy A,154.25028677103165,154.25028677103165,0.0,16.83592666033852,137.28275522621814,154.25028677103165,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11620354.159710929,512.3437389724868,245.5241389697003,epidemiology_change,109,73.65724169091008,0.0,1.33,78.0
2025-02-01,134,North,Therapy A,154.12449426661212,154.12449426661212,0.0,16.841739040393982,137.17079989728478,154.12449426661212,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11625184.913436128,512.5567278703817,245.62620699900933,epidemiology_change,109,73.6878620997028,0.0,1.33,78.0
2025-03-01,135,North,Therapy A,154.01854852911475,154.01854852911475,0.0,16.847748631829987,137.07650819091214,154.01854852911475,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11630017.67537736,512.7698053109231,245.72831745951328,epidemiology_change,109,73.71849523785399,0.0,1.33,78.0
2025-04-01,136,North,Therapy A,153.93043176371302,153.93043176371302,0.0,16.853923572800884,136.99808426970458,153.93043176371302,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11634852.446369477,512.9829713309197,245.8304703688515,epidemiology_change,109,73.74914111065544,0.0,1.33,78.0
2025-05-01,137,North,Therapy A,153.85832148567263,153.85832148567263,0.0,16.860237215968063,136.93390612224863,153.85832148567263,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11639689.227247665,513.196225967195,245.9326657446705,epidemiology_change,109,73.77979972340114,0.0,1.33,78.0
2025-06-01,138,North,Therapy A,153.80057340057806,153.80057340057806,0.0,16.866667278329437,136.88251032651448,153.80057340057806,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11644528.018847464,513.4095692565886,246.0349036046244,epidemiology_change,109,73.81047108138732,0.0,1.33,78.0
2025-07-01,139,North,Therapy A,153.75570545520586,153.75570545520586,0.0,16.873195128691382,136.8425778551332,153.75570545520586,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11649368.822004762,513.6230012359545,246.1371839663743,epidemiology_change,109,73.84115518991229,0.0,1.33,78.0
2025-08-01,140,North,Therapy A,153.7223830459261,153.7223830459261,0.0,16.879805190792894,136.81292091087423,153.7223830459261,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11654211.637555793,513.8365219421624,246.23950684758887,epidemiology_change,109,73.87185205427666,0.0,1.33,78.0
2025-09-01,141,North,Therapy A,153.69940535438917,153.69940535438917,0.0,16.88648444351493,136.79247076540636,153.69940535438917,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11659056.466337137,514.0501314120976,246.3418722659441,epidemiology_change,109,73.90256167978322,0.0,1.33,78.0
2025-10-01,142,North,Therapy A,153.68569276793303,153.68569276793303,0.0,16.893222002526677,136.7802665634604,153.68569276793303,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11663903.309185728,514.2638296826606,246.44428023912343,epidemiology_change,109,73.93328407173702,0.0,1.33,78.0
2025-11-01,143,North,Therapy A,153.68027533365927,153.68027533365927,0.0,16.900008770198852,136.77544504695675,153.68027533365927,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11668752.166938838,514.4776167907669,246.5467307848174,epidemiology_change,109,73.96401923544522,0.0,1.33,78.0
2025-12-01,144,North,Therapy A,153.68228218967076,153.68228218967076,0.0,16.906837142714,136.77723114880698,153.68228218967076,0,1.0,,epidemiology_change,1,1,True,0.74,baseline,1.0,11673603.040434098,514.6914927733475,246.649223920724,epidemiology_change,109,73.9947671762172,0.0,1.33,78.0
